filename,caption
holdingGun_person (229).jpg,An adult man wearing a blue mask and a blue short sleeve shirt stands indoors with his gun with his left hand facing down.
train (125).jpg,A long red electric passenger train crosses a bridge with no people visible in daytime.
fire_truck (473).jpg,A red Iveco fire truck stands in daylight with water flowing from a fire hose in front of it.
m5_ppe (6).jpg,"The left side profile of a middle-aged man, who appears to be in his 40s or 50s, wearing a red earmuffs. He has significant hair loss, and the rest of his hair is cut short."
helicopter (257).jpg,"A small black helicopter with a two-leaf propeller, a two-leaf tail rotor system, and a skid landing gear is flying over a clear sky with a view of the paddy fields."
fuel_truck (147).jpg,A grey fuel truck with a silver tanker displaying 'Servisair & Shell Fuel Services' is parked on an airport tarmac with multiple regional jets visible in the background during the daytime.
m3_ppe (489).jpg,A diverse group of construction managers and architects are gathered for a meeting around a table in a modern office.  
motorbike (201).jpg,A red and white delivery motorbike with a large red cargo box is parked on a sidewalk next to a tree during the daytime.
dog (490).jpg,Group of children is playing with a dog in the park.
pickpocketing_person (102).jpg,"Two young adults, one in a denim jacket with a backpack and the other in a striped shirt, are on a daytime street as the striped-shirt person reaches to take a phone."
fire (40).png,Smoke billows from a large forest fire during the daytime.
fire (181).png,"A large forest fire rages on a hillside at night, with flames and smoke filling the sky."
m9_ppe (432).jpg,"A person wearing white full-body protective clothing, safety goggles on the face, white shoe covers, and teal gloves that cover up to the wrists is standing."
fuel_truck (17).jpg,"A red and white fuel truck is connected to the engine of a large white commercial airplane with a red tail, as three airport workers in reflective vests walk nearby on the tarmac."
recycling_truck (195).jpg,"A group of people are standing next to a garbage truck, which is parked on the street."
license_plate (493).jpg,A black Jeep Cherokee is parked beside a sidewalk during daytime displaying a white license plate with 11부 6707 as several sedans and SUVs line the opposite lane.
bulldozer (253).jpg,A yellow Volvo brand bulldozer is seen during the day with the driver's door open.
police_car (134).jpg,A white HYUNDAI police car is driving down a street with a crowd of people on the sidewalk.
tractor (221).jpg,"A person drives a red Mahindra 6050-DI ARJUN tractor with large silver rims and tires through a muddy, uneven field."
m8_ppe (413).jpg,"An adult in blue helmet with clear band looks at the camera, time unclear."
fuel_truck (285).jpg,"A silver semi-truck with its hazard lights flashing is stopped on a roadside as a large fire erupts from the rear of its tanker, creating a plume of black smoke."
fire_truck (34).jpg,A fire truck labeled Engine 5 with a mix of white and red colors stands on the road at midday while an adult man sits in the driver’s seat.
rickshaw (294).jpg,"An adult male pedals a bicycle next to a red cycle-rickshaw, in which an adult male passenger sits, while other adult male drivers stand nearby on a bustling street lined with shops during the daytime."
helicopter (306).jpg,"A small to medium-sized helicopter with a blue base and a white stripe in the middle, with a four-blade propeller, a Fenestron-style tail rotor, and skid landing gear, flies over the mountain."
traffic_accident (395).jpg,A white car overturned on the edge of the road and an ambulance stood behind it during the day.
bulldozer (348).jpg,There is a yellow bulldozer parked inside the building.
traffic_accident (360).jpg,"A white car flips over on a highway at high speed, causing sparks to fly in daytime."
bus (284).png,"From a high angle at night, several cars with their taillights on are stopped at a crosswalk on a multi-lane Korean road with a sign for 'Hyoja-ro'."
suitcase (112).jpg,A woman in her 40s is sitting on a bench in front of a train with a very large suitcase placed in front of her.
bus (343).png,A yellow school bus is stopped at a red light at a busy Korean intersection at night as a pedestrian with a backpack stands on the corner.
concrete_truck (113).jpg,A white cement truck with a red and white striped barrier on the front of it.
sports_car (78).jpg,"Two race cars, one white and one red with a number one, speed along a track during daytime with spectators watching from a grandstand that reads ""Seattle Internation"" and people standing beside the track."
excavator (496).jpg,"A yellow AZZONA excavator sits on the dirt ground with a road behind it followed by a white truck, an orange excavator, and a white vehicle, with buildings and a crane in the background under a cloudy daytime sky."
fallen_person (180).jpg,"A person lies on a tiled floor next to tactile paving and a yellow line, appearing to be sleeping or unconscious in a public area."
smoke (123).jpg,"Daytime, a large amount of smoke billows from a hillside between tall buildings in a city."
fighting_person (373).jpg,Elderly men wearing black suits grab each other’s collars and arms while fighting.
m7_ppe (67).jpg,"A woman with wavy brown hair, an orange polo shirt, and a lanyard looks to her right while wearing a clear face shield with blue earpieces."
m11_ppe (490).jpg,"During the day, an adult man stands sideways, wearing a white safety helmet and glasses mask, with his palms grey and the rest wearing white gloves, raising his hands and wearing a blue T-shirt with a red vest, orange life jacket, white pants, and gray sneakers."
truck (298).jpg,"A large brown Howo dump truck drives slowly on a rough rural road during daytime, passing a 10-ton limit traffic sign while a blue truck follows behind it."
rickshaw (176).jpg,"Multiple black and yellow auto-rickshaws, some displaying ""MUMBAI METRO"" and containing adult male drivers, line a paved street next to a traffic light and sidewalk during the daytime."
tractor (226).jpg,A man drives a red Swaraj 855 FE tractor through a muddy field with lush green trees in the background.
jeep (199).jpg,"A dark brown  Jeep drives dusty ground, several adult people walk and Many other Jeep stops lined up,  steep green mountains background during the daytime."
m10_ppe (462).jpg,"An adult man, wearing an orange reflective vest and a black beanie, stands on a wide expanse while holding a bright green object with both hands at twilight, with distant city lights illuminating the horizon."
limousine (75).jpg,A large black presidential limousine with the US seal on the door is surrounded by many adult people standing and watching on a clear daytime.
road_roller (309).jpg,"A used Hyundai tamping foot road roller with an enclosed cab, designed for compacting cohesive soils, is working on a dirt lot during the day, with an adult male operating the machine."
