filename,caption
smoke (111).jpg,A large amount of smoke billows from a wildfire in a wooded area during the daytime. 
fighting_person (433).jpg,"At night, an adult man wearing a black top and jeans and another adult man wearing a black top and jeans are standing and fighting, grabbing each other’s bodies.  "
quad (211).jpg,"A woman wearing a black top and black pants drives a dark red all-terrain vehicle across a grassy field, kicking up a cloud of dust as the sun sets behind her. "
helicopter (75).jpg,"A black medium-sized helicopter with a four-leaf propeller, a phenestron-style tailrotor and a skid landing gear is landing on a lawn with a view of the lawn"
walking_person (141).jpg,A white coach bus is parked on a brick-paved area next to a bus stop. 
police_car (464).jpg,A police car is parked on the street with a license plate that reads '1202' and a blue car is parked behind it. 
m3_ppe (357).jpg,A worker in a reflective vest and helmet giving a thumbs up. 
pickpocketing_person (432).jpg,"Time unclear, a black-gloved adult steals cash from a gray-jacketed adult’s back pocket outdoors. "
pickup_truck (460).jpg,"A white pickup truck shows its front-right angle while a woman in a hijab stands in the middle, with a black car and a white car in the background. "
excavator (307).jpg,A yellow Hyundai excavator sits on asphalt with a building in the background under a clear daytime sky. 
fire (407).png,A large fire engulfs a building and surrounding structures during the daytime. 
m10_ppe (241).jpg,"A middle-aged man wearing a yellow safety helmet, a fluorescent yellow vest, and a safety harness stands with his back turned. "
bulldozer (25).jpg,An orange bulldozer stands next to a pile of crushed stone. 
pickpocketing_person (351).jpg,"Two adults, one in a gray hoodie and the other in a red jacket, are on a street in daytime as the hooded person steals a phone from the other’s back pocket."
dog (440).jpg,A white dog is walking along the water. 
rickshaw (180).jpg,"An adult male driver wearing a red and black tuk-tuk with a red canopy stands next to a red and yellow cycle-rickshaw with an adult female passenger, who is seated on the"
m3_ppe (38).jpg,A smiling worker in a yellow hard hat and orange vest stands with his arms crossed in a warehouse. 
bird (410).jpg,A flock of birds flies in the sky during the daytime. 
helicopter (479).jpg,"A large helicopter with a tandem rotor configuration with three propellers in series in the front and back, a pair of large wheels on each side in front and a small wheel on each side in the back"
airplane (487).jpg,"A white Airbus A340 airliner, featuring the dark blue text 'AIR FRANCE' on the forward fuselage and a blue tail with a red and white star logo, taxis on a runway with its"
airplane (395).jpg,"A white Airbus A340 airliner, featuring the dark blue text 'AIR FRANCE' on the forward fuselage and a blue tail with a red and white striped stripe, descends with its landing gear"
bird (126).jpg,A mallard flies over the surface of the water during the daytime. 
taxi (5).jpg,A yellow sedan taxi stops on the road with no visible brand or license plate while an adult man stands beside it under clear daytime weather. 
motorbike (485).jpg,A young woman sits on a red motorbike on a city street at nighttime. 
crane_truck (104).jpg,A yellow crawler crane with a green canopy sits on a barge floating on the river during the daytime. 
cat (37).jpg,A tabby cat with yellow eyes sits on a light wooden floor and looks upward. 
limousine (43).jpg,A black and white black metro train with red and blue stripes moves along the tracks with no people visible in bright daytime. 
m10_ppe (448).jpg,"An adult male wearing a dark green short-sleeved shirt, dark green sweatpants, and a black long-sleeved shirt with the number 12 on his back stands with a gun in"
m8_ppe (342).jpg,"Two adults wear white gloves with yellow cuffs with yellow cuffs showing indoors, time unknown. "
m9_ppe (119).jpg,"During the day, an adult man wearing a white mask, a blue short-sleeved shirt, and a white long-sleeved shirt is walking diagonally. "
police_car (139).jpg,A police car is parked on the side of the road with its lights on. 
convertible (497).jpg,"A bright turquoise convertible glides down a sunlit country road, its chrome grille and polished wheels catching the warm glow while the passengers—both smiling—stand and drift in the open air"
limousine (194).jpg,A long black Hummer stretch limousine is parked on a paved road next to a large tree during the daytime . 
fire (492).png,A large fire engulfs a house with a fire engine and a ladder on top. 
walking_person (416).png,"At night, a white compact car with its headlights on moves uphill near a parked white BMW sedan. "
pickup_truck (311).jpg,"A silver pickup truck with a black license plate is seen from behind on the left side of a wide road, where a person in a black top and a person in a white top are seen from behind"
m3_ppe (123).jpg,A worker in a reflective vest and helmet smiling. 
sports_car (326).jpg,A vibrant red convertible sports car with a sleek design sits parked on a paved surface with a few people visible in the background during the daytime. 
bus (96).jpg,A blue and silver Hino bus with passengers inside is parked in a dirt lot next to a bus. 
car (22).jpg,A yellow bus with a sign on the side of the road travels down a tree-lined street lined with buildings and trees. 
m6_ppe (158).jpg,"A man wearing a white safety helmet, light blue mask, yellow safety harness, and blue waist belt raises one hand to his chest, attempting to hook the carabiner of the orange line attached to"
train (41).jpg,A red and gray passenger train moves along the tracks with no people visible in daytime. 
m1_ppe (377).jpg,A worker wearing a red safety helmet and gas mask is wearing a harness and looking to the right. 
ambulance (42).jpg,"A medium ambulance is parked, plate unreadable, no people visible. "
fuel_truck (450).jpg,A white fuel truck with a red tanker displaying hazard numbers 33-1203 and hazard warnings is driving on a highway under a partly cloudy blue sky during the daytime. 
quad (302).jpg,"A smiling adult woman wearing a black jacket and a blue shirt drives a red all-terrain vehicle with a black seat and a black bucket loaded with brown sacks across a dry, barren landscape during the"
fuel_truck (32).jpg,A white fuel truck with a silver tanker is driving past a large white storage facility with a large white tanker during the daytime. 
train (117).jpg,A red electric passenger train with blue engine and yellow cars passes while people wait on platform in daytime. 
fighting_person (198).jpg,"During the daytime, an adult man wearing a black top and jeans is standing and fighting with another adult man wearing a black top and jeans.  "
m3_ppe (429).jpg,Three workers in safety vests and helmets reviewing a tablet together. 
ship (408).jpeg,"A small helicopter with a red base and a white stripe running down the middle, with a two-blade propeller, a two-blade tail rotor, and skid landing gear, is flying over"
rickshaw (476).jpg,A monochrome auto-rickshaw with license plate KA-01 AB-0192 is parked on a gravelly roadside during the daytime. 
police_car (249).jpg,"A white police van with a red license plate reading “WXF 557” is parked facing forward, with a white car and a blue car behind it. "
taxi (353).jpg,An orange sedan taxi stands on the road with no visible brand or license plate under cloudy daylight. 
helicopter (221).jpg,"A small helicopter with a red base and a white horizontal stripe running down the middle, with a two-blade propeller, a two-blade tail rotor, and skid landing gear, is flying"
sitting_person (212).jpg,"A nurse in a white gown and a black cardigan sits in a waiting room, holding a patient in a white gown. "
police_car (309).jpg,A police car is parked on the street with a blue and white striped car. 
